lemma,word,type
Abfallwirtschaft,Abfallwirtschaft,noun
Abfallwirtschaftsbetrieb,Abfallwirtschaftsbetrieb,noun
Abfallwirtschaftshof,Abfallwirtschaftshof,noun
Abfangbahn,Abfangbahn,noun
Abfangen,Abfangen,noun
Abfangjäger,Abfangjäger,noun
Abfangsatellit,Abfangsatellit,noun
Abfassung,Abfassung,noun
Abfasung,Abfasung,noun
Abfederung,Abfederung,noun
Abfertigung,Abfertigung,noun
Abfertigungsbaracke,Abfertigungsbaracke,noun
Abfertigungsbeamter,,noun
Abfertigungsbeamtin,Abfertigungsbeamtin,noun
Abfett,Abfett,noun
Abfiltrieren,Abfiltrieren,noun
Abfindung,Abfindung,noun
Abfließen,Abfließen,noun
Abflug,Abflug,noun
Abflughafen,Abflughafen,noun
Abflugtag,Abflugtag,noun
Abflugzeit,Abflugzeit,noun
Abfluss,Abfluss,noun
Abflussbecken,Abflussbecken,noun
Abflussgebiet,Abflussgebiet,noun
Abflussgraben,Abflussgraben,noun
Abflusshahn,Abflusshahn,noun
Abflusskanal,Abflusskanal,noun
Abflussrinne,Abflussrinne,noun
Abflussrohr,Abflussrohr,noun
Abflussstampfer,Abflussstampfer,noun
Abflussventil,Abflussventil,noun
Abfolge,Abfolge,noun
Abfrage,Abfrage,noun
Abfragesprache,Abfragesprache,noun
Abfressen,Abfressen,noun
Abfuhr,Abfuhr,noun
Abfälligkeit,Abfälligkeit,noun
Abführmittel,Abführmittel,noun
Abführungszeichen,Abführungszeichen,noun
Abfüllerangabe,Abfüllerangabe,noun
Abfüllgewicht,Abfüllgewicht,noun
Abgabe,Abgabe,noun
Abgabefrist,Abgabefrist,noun
Abgabepflicht,Abgabepflicht,noun
Abgabepreis,Abgabepreis,noun
Abgabestelle,Abgabestelle,noun
Abgabetermin,Abgabetermin,noun
Abgabezug,Abgabezug,noun
Abgang,Abgang,noun
Abgangszeugnis,Abgangszeugnis,noun
Abgas,Abgas,noun
Abgasanalysator,Abgasanalysator,noun
Abgasanlage,Abgasanlage,noun
Abgasemission,Abgasemission,noun
Abgasimmission,Abgasimmission,noun
Abgaskatalysator,Abgaskatalysator,noun
Abgasmanipulation,Abgasmanipulation,noun
Abgasnorm,Abgasnorm,noun
Abgasreinigung,Abgasreinigung,noun
Abgasskandal,Abgasskandal,noun
Abgassystem,Abgassystem,noun
Abgastest,Abgastest,noun
Abgeber,Abgeber,noun
Abgefeimtheit,Abgefeimtheit,noun
Abgeklärtheit,Abgeklärtheit,noun
Abgelebtheit,Abgelebtheit,noun
Abgelehntes Damengambit,,noun
Abgeltungssteuer,Abgeltungssteuer,noun
Abgeltungsteuer,Abgeltungsteuer,noun
Abgeordnete,,noun
Abgeordnetenbestechung,Abgeordnetenbestechung,noun
Abgeordnetengesetz,Abgeordnetengesetz,noun
Abgeordnetenhaus,Abgeordnetenhaus,noun
Abgeordneter,,noun
Abgereche,Abgereche,noun
Abgesandte,,noun
Abgesandter,,noun
Abgesang,Abgesang,noun
Abgeschiedener,,noun
Abgeschiedenheit,Abgeschiedenheit,noun
Abgeschlagenheit,Abgeschlagenheit,noun
Abgewöhnung,Abgewöhnung,noun
Abglanz,Abglanz,noun
Abglitt,Abglitt,noun
Abgott,Abgott,noun
Abgottschlange,Abgottschlange,noun
Abgrabung,Abgrabung,noun
Abgrenzung,Abgrenzung,noun
Abgrenzungsstrategie,Abgrenzungsstrategie,noun
Abgrenzungsversuch,Abgrenzungsversuch,noun
Abgrund,Abgrund,noun
Abgrusung,Abgrusung,noun
Abgunst,Abgunst,noun
Abguss,Abguss,noun
Abgängigkeitsanzeige,Abgängigkeitsanzeige,noun
Abgängsel,Abgängsel,noun
Abgötterei,Abgötterei,noun
Abgöttin,Abgöttin,noun
Abhandlung,Abhandlung,noun
Abhang,Abhang,noun
Abhebung,Abhebung,noun
Abheilung,Abheilung,noun
Abhilfe,Abhilfe,noun
Abholfach,Abholfach,noun
Abholzen,Abholzen,noun
Abholzung,Abholzung,noun
Abhängige,,noun
Abhängiger,,noun
Abhängigkeit,Abhängigkeit,noun
Abhängigkeitsgrammatik,Abhängigkeitsgrammatik,noun
Abhärtung,Abhärtung,noun
Abhöraffäre,Abhöraffäre,noun
Abhöraktion,Abhöraktion,noun
Abhördienst,Abhördienst,noun
Abhörmaßnahme,Abhörmaßnahme,noun
Abhörskandal,Abhörskandal,noun
Abi,Abi,noun
Abi,Abi,noun
Abia,,noun
Abialbon,,noun
Abiam,,noun
Abiasaf,,noun
Abiasaph,,noun
Abiball,Abiball,noun
Abidjan,,noun
Abies,,noun
"Abieta-7,14-dien-19-carbonsäure","Abieta-7,14-dien-19-carbonsäure",noun
Abietinsäure,Abietinsäure,noun
Abigail,,noun
Abigeat,Abigeat,noun
Abilo,,noun
Abiogenese,Abiogenese,noun
Abiogenesis,Abiogenesis,noun
Abiologie,Abiologie,noun
Abiose,Abiose,noun
Abiosis,Abiosis,noun
Abiotrophie,Abiotrophie,noun
Abireise,Abireise,noun
Abisolierzange,Abisolierzange,noun
Abistress,Abistress,noun
Abitreffen,Abitreffen,noun
Abitur,Abitur,noun
Abiturient,Abiturient,noun
Abiturientia,Abiturientia,noun
Abiturientin,Abiturientin,noun
Abiturium,Abiturium,noun
Abiturprüfung,Abiturprüfung,noun
Abiturtreffen,Abiturtreffen,noun
Abiturzeitung,Abiturzeitung,noun
Abiturzeugnis,Abiturzeugnis,noun
Abjudikation,Abjudikation,noun
Abjuration,Abjuration,noun
Abkehr,Abkehr,noun
Abkehrschein,Abkehrschein,noun
Abklatsch,Abklatsch,noun
Abklingbecken,Abklingbecken,noun
Abklingzeit,Abklingzeit,noun
Abkomme,Abkomme,noun
Abkommen,Abkommen,noun
Abkunft,Abkunft,noun
Abkömmling,Abkömmling,noun
Abkühlung,Abkühlung,noun
Abkühlungsprozess,Abkühlungsprozess,noun
Abkündigung,Abkündigung,noun
Abkürzung,Abkürzung,noun
Abkürzungsfimmel,Abkürzungsfimmel,noun
Abkürzungssprache,Abkürzungssprache,noun
Abkürzungsverzeichnis,Abkürzungsverzeichnis,noun
Abkürzungswörterbuch,Abkürzungswörterbuch,noun
Ablad,Ablad,noun
Abladeplatz,Abladeplatz,noun
Ablage,Ablage,noun
Ablagebrett,Ablagebrett,noun
Ablagekasten,Ablagekasten,noun
Ablagerung,Ablagerung,noun
Ablaktation,Ablaktation,noun
Ablass,Ablass,noun
Ablassbrief,Ablassbrief,noun
Ablassen,Ablassen,noun
Ablasshahn,Ablasshahn,noun
Ablasshandel,Ablasshandel,noun
Ablatio placentae,Ablatio placentae,noun
Ablatio retinae,Ablatio retinae,noun
Ablation,Ablation,noun
Ablationskühlung,Ablationskühlung,noun
Ablativ,Ablativ,noun
Ablativus absolutus,Ablativus absolutus,noun
Ablauf,Ablauf,noun
Ablaufberg,Ablaufberg,noun
Ablauforganisation,Ablauforganisation,noun
Ablaufzeit,Ablaufzeit,noun
Ablaut,Ablaut,noun
Ablautdoppelung,Ablautdoppelung,noun
Ablaß,Ablaß,noun
Ablaß,,noun
Ablaß,,noun
Ableben,Ableben,noun
Ablegat,Ablegat,noun
Ableger,Ableger,noun
Ablehnen,Ablehnen,noun
Ablehnung,Ablehnung,noun
Ablehnungsbescheid,Ablehnungsbescheid,noun
Ablehnungsgesuch,Ablehnungsgesuch,noun
Ablehnungsquote,Ablehnungsquote,noun
Ableismus,Ableismus,noun
Ableistung,Ableistung,noun
Ableitung,Ableitung,noun
Ableitungsmorphem,Ableitungsmorphem,noun
Ableitungssuffix,Ableitungssuffix,noun
Ablenkprisma,Ablenkprisma,noun
Ablenkung,Ablenkung,noun
Ablenkungsmanöver,Ablenkungsmanöver,noun
Ablenkungsmaßnahme,Ablenkungsmaßnahme,noun
Ablenkungsversuch,Ablenkungsversuch,noun
Ablepharie,Ablepharie,noun
Ablepsie,Ablepsie,noun
Ableser,Ableser,noun
Ableserin,Ableserin,noun
Ablesung,Ablesung,noun
Ablichtung,Ablichtung,noun
Ablieferung,Ablieferung,noun
Ablieferungssoll,Ablieferungssoll,noun
Ablieferungstermin,Ablieferungstermin,noun
Ablokation,Ablokation,noun
Abluft,Abluft,noun
Abluftanlage,Abluftanlage,noun
Abluftaufbereitung,Abluftaufbereitung,noun
Abluftgerät,Abluftgerät,noun
Abluftgitter,Abluftgitter,noun
Ablufthaube,Ablufthaube,noun
Abluftkamin,Abluftkamin,noun
Abluftkanal,Abluftkanal,noun
Abluftreinigung,Abluftreinigung,noun
Ablution,Ablution,noun
Ablöse,Ablöse,noun
Ablösesumme,Ablösesumme,noun
Ablösung,Ablösung,noun
Ablösungsmannschaft,Ablösungsmannschaft,noun
Abmachung,Abmachung,noun
Abmahnung,Abmahnung,noun
Abmahnwelle,Abmahnwelle,noun
Abmangel,Abmangel,noun
Abmarsch,Abmarsch,noun
Abmeierung,Abmeierung,noun
Abmeldung,Abmeldung,noun
Abmessung,Abmessung,noun
Abmilderung,Abmilderung,noun
Abmoderation,Abmoderation,noun
Abnahme,Abnahme,noun
Abnahmetest,Abnahmetest,noun
Abnaki,Abnaki,noun
Abnehmer,Abnehmer,noun
Abnehmerin,Abnehmerin,noun
Abnehmerland,Abnehmerland,noun
Abneigung,Abneigung,noun
Abner,,noun
Abnormalität,Abnormalität,noun
Abnormität,Abnormität,noun
Abnutzung,Abnutzung,noun
Abnutzungserscheinung,Abnutzungserscheinung,noun
Abnützung,Abnützung,noun
Abnützungserscheinung,Abnützungserscheinung,noun
Abo,Abo,noun
Abo,,noun
Abodrite,Abodrite,noun
Abokosten,,noun
Abolition,Abolition,noun
Abolitionismus,Abolitionismus,noun
Abolitionist,Abolitionist,noun
Abonnement,Abonnement,noun
Abonnementpreis,Abonnementpreis,noun
Abonnent,Abonnent,noun
Abonnentin,Abonnentin,noun
Abordnung,Abordnung,noun
Aborigine,Aborigine,noun
Aborigine,Aborigine,noun
Abort,Abort,noun
Abort,Abort,noun
Abort,Abort,noun
Aborterker,Aborterker,noun
Abortgrube,Abortgrube,noun
Abortivum,Abortivum,noun
Abortus,Abortus,noun
Abpfiff,Abpfiff,noun
Abplattung,Abplattung,noun
Abpraller,Abpraller,noun
Abprodukt,Abprodukt,noun
Abrachie,Abrachie,noun
Abraham,,noun
Abraham,,noun
Abrahamit,Abrahamit,noun
Abrahamitin,Abrahamitin,noun
Abrakadabra,Abrakadabra,noun
Abram,,noun
Abramowski,,noun
Abrasax,Abrasax,noun
Abrasch,Abrasch,noun
Abrasio,Abrasio,noun
Abrasio uteri,Abrasio uteri,noun
Abrasion,Abrasion,noun
Abrasionsplatte,Abrasionsplatte,noun
Abrasit,Abrasit,noun
Abraxas,Abraxas,noun
Abreaktion,Abreaktion,noun
Abrechnung,Abrechnung,noun
Abrecht,,noun
Abrede,Abrede,noun
Abrego,Abrego,noun
Abreibebuchstabe,Abreibebuchstabe,noun
Abreibung,Abreibung,noun
Abreise,Abreise,noun
Abreisetag,Abreisetag,noun
Abreisetermin,Abreisetermin,noun
Abreißblock,Abreißblock,noun
Abreißkalender,Abreißkalender,noun
Abreißleine,Abreißleine,noun
Abreißseil,Abreißseil,noun
Abreißtest,Abreißtest,noun
Abrenuntiation,Abrenuntiation,noun
Abri,Abri,noun
Abrichtung,Abrichtung,noun
Abrieb,Abrieb,noun
Abriegelung,Abriegelung,noun
Abrin,Abrin,noun
Abriss,Abriss,noun
Abrissantrag,Abrissantrag,noun
Abrissbirne,Abrissbirne,noun
Abrissparty,Abrissparty,noun
Abrogation,Abrogation,noun
Abruf,Abruf,noun
Abrufvideo,Abrufvideo,noun
Abrundung,Abrundung,noun
Abruptheit,Abruptheit,noun
Abruzzen,,noun
Abrégé,Abrégé,noun
Abrüster,Abrüster,noun
Abrüstung,Abrüstung,noun
Abrüstungskonferenz,Abrüstungskonferenz,noun
Absacker,Absacker,noun
Absage,Absage,noun
Absagebrief,Absagebrief,noun
Absaroka,,noun
Absatz,Absatz,noun
Absatzeinbuße,Absatzeinbuße,noun
Absatzmarkt,Absatzmarkt,noun
Absatzplus,Absatzplus,noun
Absatzproblem,Absatzproblem,noun
Absatzzeichen,Absatzzeichen,noun
Absauganlage,Absauganlage,noun
Absaugung,Absaugung,noun
Abscessus,Abscessus,noun
Abscessus cerebri,Abscessus cerebri,noun
Abscessus hepatis,Abscessus hepatis,noun
Abscessus lienis,Abscessus lienis,noun
Abschach,Abschach,noun
Abschaffung,Abschaffung,noun
Abschaltung,Abschaltung,noun
Abschaum,Abschaum,noun
Abscheider,Abscheider,noun
Abscheidung,Abscheidung,noun
Abscheu,,noun
Abscheulichkeit,Abscheulichkeit,noun
Abschiebehaft,Abschiebehaft,noun
Abschiebung,Abschiebung,noun
Abschied,Abschied,noun
Abschiedsausgabe,Abschiedsausgabe,noun
Abschiedsbrief,Abschiedsbrief,noun
Abschiedserklärung,Abschiedserklärung,noun
Abschiedsessen,Abschiedsessen,noun
Abschiedsfeier,Abschiedsfeier,noun
Abschiedsfest,Abschiedsfest,noun
Abschiedsgedicht,Abschiedsgedicht,noun
Abschiedsgeschenk,Abschiedsgeschenk,noun
Abschiedsgruß,Abschiedsgruß,noun
Abschiedsgrußformel,Abschiedsgrußformel,noun
Abschiedskuss,Abschiedskuss,noun
Abschiedsrede,Abschiedsrede,noun
Abschiedsschmerz,Abschiedsschmerz,noun
Abschiedsvorlesung,Abschiedsvorlesung,noun
Abschiedswort,Abschiedswort,noun
Abschirmung,Abschirmung,noun
Abschlachten,Abschlachten,noun
Abschlachtung,Abschlachtung,noun
Abschlag,Abschlag,noun
Abschlagsmarkierung,Abschlagsmarkierung,noun
Abschleppdienst,Abschleppdienst,noun
Abschleppseil,Abschleppseil,noun
Abschleppstange,Abschleppstange,noun
Abschleppwagen,Abschleppwagen,noun
Abschluss,Abschluss,noun
Abschlussarbeit,Abschlussarbeit,noun
Abschlussball,Abschlussball,noun
Abschlussbericht,Abschlussbericht,noun
Abschlussfeier,Abschlussfeier,noun
Abschlussjahr,Abschlussjahr,noun
Abschlussjahrgang,Abschlussjahrgang,noun
Abschlusskappe,Abschlusskappe,noun
Abschlusskommuniqué,Abschlusskommuniqué,noun
Abschlussplädoyer,Abschlussplädoyer,noun
Abschlussprüfung,Abschlussprüfung,noun
Abschlussrede,Abschlussrede,noun
Abschlusstraining,Abschlusstraining,noun
Abschlusszeugnis,Abschlusszeugnis,noun
Abschmack,Abschmack,noun
Abschmelzung,Abschmelzung,noun
Abschneider,Abschneider,noun
Abschnitt,Abschnitt,noun
Abschnittsburg,Abschnittsburg,noun
Abschottung,Abschottung,noun
Abschreckung,Abschreckung,noun
Abschreckungseffekt,Abschreckungseffekt,noun
Abschreckungswirkung,Abschreckungswirkung,noun
Abschreibung,Abschreibung,noun
Abschreibungsobjekt,Abschreibungsobjekt,noun
Abschrift,Abschrift,noun
Abschrot,Abschrot,noun
Abschröter,Abschröter,noun
Abschulung,Abschulung,noun
Abschuss,Abschuss,noun
Abschussbasis,Abschussbasis,noun
Abschussbefehl,Abschussbefehl,noun
Abschussliste,Abschussliste,noun
Abschussprämie,Abschussprämie,noun
Abschussrampe,Abschussrampe,noun
Abschweifung,Abschweifung,noun
Abschwung,Abschwung,noun
Abschwächung,Abschwächung,noun
Abschätzung,Abschätzung,noun
Abschürfung,Abschürfung,noun
Abscisin,Abscisin,noun
Abseilachter,Abseilachter,noun
Abseilen,Abseilen,noun
Abseiler,Abseiler,noun
Abseite,Abseite,noun
Abseits,Abseits,noun
Abseitsfalle,Abseitsfalle,noun
Abseitsposition,Abseitsposition,noun
Abseitstor,Abseitstor,noun
Absence,Absence,noun
Absender,Absender,noun
Absenderfreistempel,Absenderfreistempel,noun
Absenderin,Absenderin,noun
Absentismus,Absentismus,noun
Absentiv,Absentiv,noun
Absenz,Absenz,noun
Absetzbetrag,Absetzbetrag,noun
Absetzung,Absetzung,noun
Absicherung,Absicherung,noun
Absicht,Absicht,noun
Absichtserklärung,Absichtserklärung,noun
Absichtslosigkeit,Absichtslosigkeit,noun
Absinth,Absinth,noun
Absinthismus,Absinthismus,noun
Absmeier,,noun
Absolutadjektiv,Absolutadjektiv,noun
Absolutes,,noun
Absolutheit,Absolutheit,noun
Absolutheitsanspruch,Absolutheitsanspruch,noun
Absolution,Absolution,noun
Absolutismus,Absolutismus,noun
Absolutist,Absolutist,noun
Absolutistin,Absolutistin,noun
Absolutiv,Absolutiv,noun
Absolutquadrat,Absolutquadrat,noun
Absolvent,Absolvent,noun
Absolventin,Absolventin,noun
Absolvierung,Absolvierung,noun
Absonderlichkeit,Absonderlichkeit,noun
Absonderung,Absonderung,noun
Absorbens,Absorbens,noun
Absorbierung,Absorbierung,noun
Absorption,Absorption,noun
Absorptionsspektrum,Absorptionsspektrum,noun
Abspaltung,Abspaltung,noun
Abspann,Abspann,noun
Absperrbalken,Absperrbalken,noun
Absperrband,Absperrband,noun
Absperrgitter,Absperrgitter,noun
Absperrhahn,Absperrhahn,noun
Absperrung,Absperrung,noun
Abspielfehler,Abspielfehler,noun
Absprache,Absprache,noun
Absprung,Absprung,noun
Abstammung,Abstammung,noun
Abstammungsgeschichte,Abstammungsgeschichte,noun
Abstammungslehre,Abstammungslehre,noun
Abstammungsprinzip,Abstammungsprinzip,noun
Abstammungstheorie,Abstammungstheorie,noun
Abstand,Abstand,noun
Abstandhalten,Abstandhalten,noun
Abstandsgebot,Abstandsgebot,noun
Abstandsprache,Abstandsprache,noun
Abstandsregel,Abstandsregel,noun
Abstandsregelung,Abstandsregelung,noun
Abstauber,Abstauber,noun
Abstauberin,Abstauberin,noun
Abstecher,Abstecher,noun
Absteige,Absteige,noun
Absteiger,Absteiger,noun
Absteigerin,Absteigerin,noun
Abstellgleis,Abstellgleis,noun
Abstellkammer,Abstellkammer,noun
Abstellraum,Abstellraum,noun
Abstempelung,Abstempelung,noun
Abstich,Abstich,noun
Abstieg,Abstieg,noun
Abstiegsangst,Abstiegsangst,noun
Abstiegskampf,Abstiegskampf,noun
Abstiegskandidat,Abstiegskandidat,noun
Abstiegsplatz,Abstiegsplatz,noun
Abstimmung,Abstimmung,noun
Abstimmungsergebnis,Abstimmungsergebnis,noun
Abstimmungsgebiet,Abstimmungsgebiet,noun
Abstimmungsniederlage,Abstimmungsniederlage,noun
Abstimmungsverfahren,Abstimmungsverfahren,noun
Abstinenz,Abstinenz,noun
Abstinenzler,Abstinenzler,noun
Abstinenzlerin,Abstinenzlerin,noun
Abstinenztag,Abstinenztag,noun
Abstoß,Abstoß,noun
Abstoßung,Abstoßung,noun
Abstract,,noun
Abstraktion,Abstraktion,noun
Abstraktionsfähigkeit,Abstraktionsfähigkeit,noun
Abstraktivität,Abstraktivität,noun
Abstraktum,Abstraktum,noun
Abstreiter,,noun
Abstrich,Abstrich,noun
Abstrichprobe,Abstrichprobe,noun
Abstrusität,Abstrusität,noun
Abströmkalotte,Abströmkalotte,noun
Abstufung,Abstufung,noun
Abstufungspartikel,Abstufungspartikel,noun
Abstumpfung,Abstumpfung,noun
Absturz,Absturz,noun
Absturzgefahr,Absturzgefahr,noun
Absturzopfer,Absturzopfer,noun
Absturzstelle,Absturzstelle,noun
Absturzursache,Absturzursache,noun
Abstützung,Abstützung,noun
Absuche,Absuche,noun
Absurdistan,,noun
Absurdität,Absurdität,noun
Abszess,,noun
Abszisin,Abszisin,noun
Abszisse,Abszisse,noun
Abt,Abt,noun
Abt,,noun
Abtastrate,Abtastrate,noun
Abtausch,Abtausch,noun
Abtei,Abtei,noun
Abteil,Abteil,noun
Abteilen,Abteilen,noun
Abteilfenster,Abteilfenster,noun
Abteiltür,Abteiltür,noun
Abteiltüre,Abteiltüre,noun
Abteilung,Abteilung,noun
Abteilung,Abteilung,noun
Abteilungsleiter,Abteilungsleiter,noun
Abteilungsleiterin,Abteilungsleiterin,noun
Abtenau,,noun
Abteufung,Abteufung,noun
Abtnaundorf,,noun
Abtragung,Abtragung,noun
Abtransport,Abtransport,noun
Abtreibung,Abtreibung,noun
Abtreibungsfrage,Abtreibungsfrage,noun
Abtreibungsgegner,Abtreibungsgegner,noun
Abtreibungsgegnerin,Abtreibungsgegnerin,noun
Abtreibungsklinik,Abtreibungsklinik,noun
Abtreibungsparagraf,Abtreibungsparagraf,noun
Abtreibungspille,Abtreibungspille,noun
Abtreibungsrecht,Abtreibungsrecht,noun
Abtreibungsversuch,Abtreibungsversuch,noun
Abtrennung,Abtrennung,noun
Abtretung,Abtretung,noun
Abtrieb,Abtrieb,noun
Abtrift,Abtrift,noun
Abtritt,Abtritt,noun
Abtritterker,Abtritterker,noun
Abtropfgewicht,Abtropfgewicht,noun
Abtrunk,Abtrunk,noun
Abtrünnige,,noun
Abtrünniger,,noun
Abtshaus,Abtshaus,noun
Abtönungspartikel,Abtönungspartikel,noun
Abtötung,Abtötung,noun
Abu Dhabi,,noun
Abu Kamal,,noun
Abu Simbel,,noun
Abuja,,noun
Abulie,Abulie,noun
Abundanz,Abundanz,noun
Aburteilung,Aburteilung,noun
Abusir,,noun
Abusus,Abusus,noun
Abutilon,Abutilon,noun
Abverkauf,Abverkauf,noun
Abvers,Abvers,noun
Abwahl,Abwahl,noun
Abwahlantrag,Abwahlantrag,noun
Abwanderer,Abwanderer,noun
Abwanderin,Abwanderin,noun
Abwanderung,Abwanderung,noun
Abwandlung,Abwandlung,noun
Abwasch,Abwasch,noun
Abwasch,Abwasch,noun
Abwasser,Abwasser,noun
Abwasseraufbereitung,Abwasseraufbereitung,noun
Abwassergeruch,Abwassergeruch,noun
Abwasserkanal,Abwasserkanal,noun
Abwasserleitung,Abwasserleitung,noun
Abwassermenge,Abwassermenge,noun
Abwasserreinigung,Abwasserreinigung,noun
Abwasserreinigungsanlage,Abwasserreinigungsanlage,noun
Abwasserrohr,Abwasserrohr,noun
Abwassersystem,Abwassersystem,noun
Abwassertank,Abwassertank,noun
Abwechselung,Abwechselung,noun
Abwechslung,Abwechslung,noun
Abweg,Abweg,noun
Abwehr,Abwehr,noun
Abwehrchef,Abwehrchef,noun
Abwehrfehler,Abwehrfehler,noun
Abwehrkette,Abwehrkette,noun
Abwehrkraft,Abwehrkraft,noun
Abwehrmaßnahme,Abwehrmaßnahme,noun
Abwehrmechanismus,Abwehrmechanismus,noun
Abwehrrakete,Abwehrrakete,noun
Abwehrseite,Abwehrseite,noun
Abwehrspieler,Abwehrspieler,noun
Abwehrspielerin,Abwehrspielerin,noun
Abwehrstellung,Abwehrstellung,noun
Abwehrstoff,Abwehrstoff,noun
Abwehrsystem,Abwehrsystem,noun
Abwehrverletzung,Abwehrverletzung,noun
Abweichler,Abweichler,noun
Abweichlerin,Abweichlerin,noun
Abweichung,Abweichung,noun
Abweisung,Abweisung,noun
Abwendung,Abwendung,noun
Abwerbung,Abwerbung,noun
Abwerbungsversuch,Abwerbungsversuch,noun
Abwertung,Abwertung,noun
Abwesenheit,Abwesenheit,noun
Abwetter,,noun
Abwicklung,Abwicklung,noun
Abwind,Abwind,noun
Abwrackprämie,Abwrackprämie,noun
Abwurf,Abwurf,noun
Abwurfbehälter,Abwurfbehälter,noun
Abwurfbox,Abwurfbox,noun
Abwägung,Abwägung,noun
Abwärme,Abwärme,noun
Abwärmekraftwerk,Abwärmekraftwerk,noun
Abwärtsbewegung,Abwärtsbewegung,noun
Abwärtstrend,Abwärtstrend,noun
Abyssal,Abyssal,noun
Abyssalregion,Abyssalregion,noun
Abyssopelagial,Abyssopelagial,noun
Abyssus,Abyssus,noun
Abzahlung,Abzahlung,noun
Abzeichen,Abzeichen,noun
Abziehbild,Abziehbild,noun
Abzieher,Abzieher,noun
Abziehstahl,Abziehstahl,noun
Abzocke,Abzocke,noun
Abzocker,Abzocker,noun
Abzockerin,Abzockerin,noun
Abzug,Abzug,noun
Abzug,,noun
Abzugsschach,Abzugsschach,noun
Abzugsschacht,Abzugsschacht,noun
Abzugszüngel,Abzugszüngel,noun
Abzweig,Abzweig,noun
Abzweigdose,Abzweigdose,noun
Abzweigung,Abzweigung,noun
Abzym,Abzym,noun
Abzählreim,Abzählreim,noun
Abzäunung,Abzäunung,noun
Abänderbarkeit,Abänderbarkeit,noun
Abänderlichkeit,Abänderlichkeit,noun
Abänderung,Abänderung,noun
Abänderungsantrag,Abänderungsantrag,noun
Abänderungsklage,Abänderungsklage,noun
Abänderungsplan,Abänderungsplan,noun
Abänderungsvorschlag,Abänderungsvorschlag,noun
Abätzung,Abätzung,noun
Abéché,,noun
AcI,AcI,noun
Academy Award,Academy Award,noun
Academy-Award,Academy-Award,noun
Académie française,Académie française,noun
Acajounuss,Acajounuss,noun
Acapulco,,noun
Acarologe,Acarologe,noun
Acarologie,Acarologie,noun
Accent aigu,Accent aigu,noun
Accent circonflexe,Accent circonflexe,noun
Accent grave,Accent grave,noun
Accentus,Accentus,noun
Access,Access,noun
Accessoire,Accessoire,noun
Acciaccatura,Acciaccatura,noun
Accipiesholzschnitt,Accipiesholzschnitt,noun
Accompagnato,Accompagnato,noun
Accordatura,Accordatura,noun
Accoucheur,Accoucheur,noun
Accoudoir,Accoudoir,noun
Account,,noun
Account-Management,Account-Management,noun
Account-Manager,Account-Manager,noun
Account-Managerin,Account-Managerin,noun
Accountant,Accountant,noun
Accountmanagement,Accountmanagement,noun
Accountmanager,Accountmanager,noun
Accountmanagerin,Accountmanagerin,noun
Accra,,noun
Accrochage,Accrochage,noun
Accroche-Cœur,Accroche-Cœur,noun
Accusativus graecus,Accusativus graecus,noun
Acehisch,,noun
Acehnesisch,,noun
Acella,Acella,noun
Acephalie,Acephalie,noun
Acer,Acer,noun
Acer,,noun
Acer campestre,,noun
Acer monspessulanum,,noun
Acerola,Acerola,noun
Acerolakirsche,Acerolakirsche,noun
Acerra,Acerra,noun
Acerra,,noun
Acesal,Acesal,noun
Acetabuloplastik,Acetabuloplastik,noun
Acetal,Acetal,noun
Acetalbildung,Acetalbildung,noun
Acetaldehyd,,noun
Acetamid,Acetamid,noun
Acetanilid,Acetanilid,noun
Acetat,Acetat,noun
Acetatpuffer,Acetatpuffer,noun
Acetatseide,Acetatseide,noun
Acetessigsäure,Acetessigsäure,noun
Aceton,Aceton,noun
Acetonitril,Acetonitril,noun
Acetonurie,Acetonurie,noun
Acetonämie,Acetonämie,noun
Acetophenon,Acetophenon,noun
Acetyl,Acetyl,noun
Acetylcellulose,Acetylcellulose,noun
Acetylchlorid,Acetylchlorid,noun
Acetylcholin,Acetylcholin,noun
Acetylen,Acetylen,noun
Acetylenid,Acetylenid,noun
Acetylid,Acetylid,noun
Acetylierung,Acetylierung,noun
Acetylsalicylsäure,Acetylsalicylsäure,noun
Acetylsäure,Acetylsäure,noun
Ach,Ach,noun
Ach-Laut,Ach-Laut,noun
Achaia,,noun
Achaichus,,noun
Achaiischer Bund,,noun
Achaikus,,noun
Achalasie,Achalasie,noun
Achalm,Achalm,noun
Achat,Achat,noun
Achatz,,noun
Achatz,,noun
Achau,,noun
Achaz,,noun
Ache,Ache,noun
Acheilia,Acheilia,noun
Acheirie,Acheirie,noun
Acheiropoieton,Acheiropoieton,noun
Achel,Achel,noun
Achensee,Achensee,noun
Achenseebahn,Achenseebahn,noun
Acher,,noun
Acherich,,noun
Achern,,noun
Acheron,Acheron,noun
Acheuléen,Acheuléen,noun
Acheuléen-Kultur,Acheuléen-Kultur,noun
Achievementtest,Achievementtest,noun
Achill,,noun
Achilles,,noun
Achillesferse,Achillesferse,noun
Achillessehne,Achillessehne,noun
Achillessehnenreflex,Achillessehnenreflex,noun
Achilleus,,noun
Achillodynie,Achillodynie,noun
Achillotomie,Achillotomie,noun
Achim,,noun
Achim,,noun
Achirie,Achirie,noun
Achlaut,Achlaut,noun
Achleitner,,noun
Achlorhydrie,Achlorhydrie,noun
Achmed,,noun
Achner,,noun
Acholi,Acholi,noun
